=== TRACE BENCHMARK RESULTS ===
N_shots = Inf
n_init = 12
n_iter = 100
num_sims = 100
workers = 20
kappa = 1.96
init_design = latin_hypercube
bound_scale = 0.1
freq_span_kHz = 10.0
center_jitter_u_max = 0.0
M_acq = 5000
M_rec = 20000
elapsed_seconds = 3978.094990968704

=== RESULTS SUMMARY ===
Average Q_det = 0.999999829876542 +/- 1.446415752251661e-9
Median Q_det = 0.9999998304490516
Min Q_det = 0.9999998235837411
Max Q_det = 0.9999998310801083
Average log10(1-Q_det) = -6.0 +/- 0.0
Average total shots = Inf
Average seed elapsed seconds = 745.214120054245 +/- 210.18671243372884

=== All Results ===
Sim	Seed	TotalShots	NTrain	Q_det	Q_rec	center_jitter_u1	center_jitter_u2	center_jitter_u3	true_opt_u1	true_opt_u2	true_opt_u3	ell1	ell2	ell3	sigma_f	c	ElapsedSeconds
11	250215	Inf	112	0.99999983041775831	0.99999983041775831	0	0	0	-0	-0	-0	0.33623915790724634	0.16855784907429947	1.5	1.6011460350062581	0.2325664943042563	1074.3592071533203
12	558664	Inf	112	0.99999983028922268	0.99999983028922268	0	0	0	-0	-0	-0	0.39250553266960175	0.19462818292012465	1.5	1.8289820081839883	0.27320080705090766	1092.4334299564362
13	438880	Inf	112	0.99999983085817723	0.99999983085817723	0	0	0	-0	-0	-0	0.34596723547321084	0.17115568583897853	1.5	1.5514733013494817	0.44257832937207442	1102.6358489990234
14	5937	Inf	112	0.99999983085385014	0.99999983085385014	0	0	0	-0	-0	-0	0.34502781384144521	0.17677139411394865	1.5	1.5940318084508991	0.3910571791041928	861.60785102844238
15	615903	Inf	112	0.9999998302582801	0.9999998302582801	0	0	0	-0	-0	-0	0.33318190394337621	0.17374284155399686	1.5	1.4878010957498535	0.41973198272472878	837.19686698913574
16	150574	Inf	112	0.99999983107153489	0.99999983107153489	0	0	0	-0	-0	-0	0.37951890367559737	0.18708407800044108	1.5	1.8172771479218874	0.20733460026565986	600.56309580802917
17	963284	Inf	112	0.99999983061832132	0.99999983061832132	0	0	0	-0	-0	-0	0.34459716863308582	0.17302846752859696	1.5	1.5955922338767077	0.38723292445988156	624.3489990234375
18	473867	Inf	112	0.99999982766179329	0.99999982766179329	0	0	0	-0	-0	-0	0.36762496997553246	0.17993957836158239	1.5	1.5851231624126865	0.51812498145087738	612.13283085823059
19	150918	Inf	112	0.99999983049673802	0.99999983049673802	0	0	0	-0	-0	-0	0.35977111689075797	0.16943192170071375	1.5	1.6227262878456856	0.38728760291423275	616.09936499595642
20	955377	Inf	112	0.9999998288707489	0.9999998288707489	0	0	0	-0	-0	-0	0.34963568025027264	0.17543667895007314	1.5	1.5989552098987005	0.8058159428086058	587.03276515007019
21	902578	Inf	112	0.99999982983105284	0.99999982983105284	0	0	0	-0	-0	-0	0.36330560300286374	0.17073068743755759	1.5	1.5434701399385526	0.38729264870157132	567.40199685096741
22	61646	Inf	112	0.9999998304740686	0.9999998304740686	0	0	0	-0	-0	-0	0.37507676113405569	0.17550810992668794	1.5	1.7046405369574975	0.54304346657756375	623.75005984306335
23	197255	Inf	112	0.99999982848008395	0.99999982848008395	0	0	0	-0	-0	-0	0.35417355171979081	0.18073585502811201	1.5	1.6134214939387821	0.97946503720281541	567.89167594909668
24	462583	Inf	112	0.99999982707851542	0.99999982707851542	0	0	0	-0	-0	-0	0.35566607200559613	0.17841075685689772	1.5	1.7241915235865504	0.16328168684167868	1083.410651922226
25	184672	Inf	112	0.99999983072567233	0.99999983072567233	0	0	0	-0	-0	-0	0.34453833834383452	0.18320070851940817	1.5	1.5494918955507422	0.39312377089501871	578.21045804023743
26	831702	Inf	112	0.99999982967964385	0.99999982967964385	0	0	0	-0	-0	-0	0.35716675769481843	0.18474151423692234	1.5	1.7789107984703383	0.26865870651916102	601.18718314170837
27	720308	Inf	112	0.99999983079920995	0.99999983079920995	0	0	0	-0	-0	-0	0.34558864483942453	0.17737665762374191	1.5	1.5997894821382797	2.4020570657007752	605.46114110946655
28	16729	Inf	112	0.99999983101418777	0.99999983101418777	0	0	0	-0	-0	-0	0.3877295015989507	0.17685596603066794	1.5	1.7276173094260969	1.265265729743781	664.22632312774658
29	387749	Inf	112	0.99999983024489347	0.99999983024489347	0	0	0	-0	-0	-0	0.38137886543621563	0.19215607272901883	1.5	1.8010855177958425	0.48485161891552869	581.79248118400574
30	215846	Inf	112	0.99999983081426114	0.99999983081426114	0	0	0	-0	-0	-0	0.33736970423342888	0.16590221687099027	1.5	1.5648360346532664	0.37474355383533375	606.84365916252136
31	312561	Inf	112	0.99999983083221899	0.99999983083221899	0	0	0	-0	-0	-0	0.3401643424261413	0.17728770078430015	1.5	1.6422367304997978	0.34439248974435782	997.11489915847778
32	749598	Inf	112	0.99999983083996935	0.99999983083996935	0	0	0	-0	-0	-0	0.33829944095070147	0.18327643386528078	1.5	1.520665845283369	0.82071617307557443	570.57767701148987
33	631837	Inf	112	0.999999829597914	0.999999829597914	0	0	0	-0	-0	-0	0.37662163056331749	0.18481074209993845	1.5	1.8131950284132026	0.36898875138191961	1104.1187291145325
34	746550	Inf	112	0.99999983085737032	0.99999983085737032	0	0	0	-0	-0	-0	0.40842921320137615	0.2099595685768596	1.5	1.9999999999999998	0.38729336129816017	1036.1751790046692
35	709734	Inf	112	0.99999983084086252	0.99999983084086252	0	0	0	-0	-0	-0	0.35047089905692769	0.17813116992380548	1.5	1.6872209976101424	0.27577834242914973	1054.2830400466919
36	181983	Inf	112	0.99999982887069494	0.99999982887069494	0	0	0	-0	-0	-0	0.36681988287142131	0.18990768178107989	1.5	1.7768212569769699	0.21256116702074948	1091.477422952652
37	279125	Inf	112	0.99999983082134059	0.99999983082134059	0	0	0	-0	-0	-0	0.3807743004138408	0.17974123525806771	1.5	1.7376944785214363	2.9807124307740303	1001.0177199840546
38	965652	Inf	112	0.99999982939372434	0.99999982939372434	0	0	0	-0	-0	-0	0.38246895876387388	0.18999557983520443	1.5	1.6265003215583984	0.38651212625418002	1086.0907599925995
39	419030	Inf	112	0.99999982500081197	0.99999982500081197	0	0	0	-0	-0	-0	0.34235286112936358	0.17406055353462668	1.5	1.6136508595741166	0.40359564953010713	1010.1717460155487
40	888571	Inf	112	0.99999983108010826	0.99999983108010826	0	0	0	-0	-0	-0	0.34702517895117763	0.18602493461954567	1.5	1.7133219993532276	0.3872039836613968	1108.2046780586243
41	567906	Inf	112	0.99999982703654455	0.99999982703654455	0	0	0	-0	-0	-0	0.39137661116585143	0.20877861721429408	1.5	1.8310790186391548	0.39788982962329023	549.56775689125061
42	968356	Inf	112	0.99999982843227986	0.99999982843227986	0	0	0	-0	-0	-0	0.37681133900309877	0.18844773413143401	1.5	1.8742740208120987	0.38968505480782784	591.69306612014771
43	682041	Inf	112	0.99999983009693427	0.99999983009693427	0	0	0	-0	-0	-0	0.3564168475774725	0.18478147090038652	1.5	1.5844781276601465	0.36981212123416651	633.32285594940186
44	184183	Inf	112	0.99999983072391829	0.99999983072391829	0	0	0	-0	-0	-0	0.38827301666585556	0.17446520933178697	1.5	1.6975918767693254	0.40313787828031444	592.02196598052979
45	228167	Inf	112	0.99999983065699638	0.99999983065699638	0	0	0	-0	-0	-0	0.35731151310742026	0.17464497911481924	1.5	1.629199948020285	0.4029970216791367	614.16210079193115
46	644045	Inf	112	0.99999982633852758	0.99999982633852758	0	0	0	-0	-0	-0	0.35455035023943526	0.18188709855824942	1.5	1.7707724815621761	0.38874332003783396	578.28410696983337
47	795829	Inf	112	0.99999983009852855	0.99999983009852855	0	0	0	-0	-0	-0	0.34720698161188035	0.18205854836832155	1.5	1.5277070935002028	0.38762953124541671	601.00168991088867
48	55163	Inf	112	0.99999982961200495	0.99999982961200495	0	0	0	-0	-0	-0	0.37278222211207995	0.19834194855604351	1.5	1.9370429504543565	0.44401602374856586	589.14049315452576
49	175307	Inf	112	0.99999982832358536	0.99999982832358536	0	0	0	-0	-0	-0	0.33325519836126277	0.18678210215245727	1.5	1.7737405431503768	0.37884090455913622	573.42517685890198
50	218892	Inf	112	0.9999998310672914	0.9999998310672914	0	0	0	-0	-0	-0	0.37194782503180734	0.20017635119320631	1.5	1.8771325574917934	0.37985192538938506	562.16850018501282
51	155832	Inf	112	0.99999983082288568	0.99999983082288568	0	0	0	-0	-0	-0	0.38203256555192561	0.2043432161573297	1.5	1.8142444681095613	0.34424391962298256	560.40743803977966
52	262269	Inf	112	0.99999983086165622	0.99999983086165622	0	0	0	-0	-0	-0	0.34152335313484011	0.18328248855593582	1.5	1.5630801757287167	0.21117417142858516	1000.3835029602051
53	273956	Inf	112	0.99999983070534393	0.99999983070534393	0	0	0	-0	-0	-0	0.34704704854126101	0.17457955683618079	1.5	1.6034509936107977	0.37728153402986492	589.37614798545837
54	828743	Inf	112	0.99999983099093626	0.99999983099093626	0	0	0	-0	-0	-0	0.39676551216185602	0.19368319881001883	1.5	1.8463051713184317	0.48883220641668529	569.29980301856995
55	656460	Inf	112	0.99999982892024442	0.99999982892024442	0	0	0	-0	-0	-0	0.36376716356049638	0.18407005964756534	1.5	1.6221598260929593	0.38847564953161495	566.90691614151001
56	893076	Inf	112	0.99999983055814079	0.99999983055814079	0	0	0	-0	-0	-0	0.33769473201000011	0.16582965499001495	1.5	1.5530337198763919	0.38731049076934881	584.75073289871216
57	503506	Inf	112	0.99999982427543488	0.99999982427543488	0	0	0	-0	-0	-0	0.37076172440200478	0.18966612190359047	1.5	1.6844958578415143	0.38547148396841746	576.17225122451782
58	245877	Inf	112	0.99999982954284328	0.99999982954284328	0	0	0	-0	-0	-0	0.34103767583667283	0.16441414141412491	1.5	1.5120439002829036	0.61027117576462631	614.86059308052063
59	359706	Inf	112	0.99999982988999581	0.99999982988999581	0	0	0	-0	-0	-0	0.36663864397399282	0.20645705771493481	1.5	1.7687778620448409	2.3197783320159373	824.23500990867615
60	246715	Inf	112	0.99999983105668011	0.99999983105668011	0	0	0	-0	-0	-0	0.35054941545848634	0.17463579347274202	1.5	1.5320320430102092	0.38728525847061296	698.17187595367432
61	690925	Inf	112	0.99999983036530138	0.99999983036530138	0	0	0	-0	-0	-0	0.34094308576163229	0.17053216371213314	1.5	1.6227954991189788	0.28090059541944984	1052.2895419597626
62	696535	Inf	112	0.9999998308810929	0.9999998308810929	0	0	0	-0	-0	-0	0.33235942450088379	0.17455096694335956	1.5	1.6777413815413551	0.31494164467007923	572.79836893081665
63	795298	Inf	112	0.99999983043122909	0.99999983043122909	0	0	0	-0	-0	-0	0.35885537601244794	0.18524867707816359	1.5	1.7909390947103414	0.38764674560431478	579.88201093673706
64	535117	Inf	112	0.99999982955049971	0.99999982955049971	0	0	0	-0	-0	-0	0.39744023787067034	0.17391111719318078	1.5	1.6872515545062692	0.3888560491861312	1084.8179569244385
65	310012	Inf	112	0.99999983066200993	0.99999983066200993	0	0	0	-0	-0	-0	0.41497354986365464	0.20095336937989353	1.5	1.9727416918791114	0.38728581015868918	1077.4610509872437
66	266070	Inf	112	0.99999983065064713	0.99999983065064713	0	0	0	-0	-0	-0	0.38482708655758363	0.19474124415644789	1.5	1.8227961162769732	0.38819401517416097	1057.1213300228119
67	510043	Inf	112	0.99999983085542921	0.99999983085542921	0	0	0	-0	-0	-0	0.37248558988935809	0.1716345358992013	1.5	1.6687845588166821	0.3518333464496638	1059.9066529273987
68	364834	Inf	112	0.99999983024030137	0.99999983024030137	0	0	0	-0	-0	-0	0.34391361498146977	0.18329577832189128	1.5	1.6764814588660173	0.39875287425830136	1051.194671869278
69	50978	Inf	112	0.99999983049849273	0.99999983049849273	0	0	0	-0	-0	-0	0.38198773542906839	0.1942869058104093	1.5	1.8568669487144431	0.3868750506049739	1001.674880027771
70	983225	Inf	112	0.99999983099481626	0.99999983099481626	0	0	0	-0	-0	-0	0.37925768586995739	0.19150800573633237	1.5	1.8408353291358996	0.3073096655024341	649.27234983444214
71	20510	Inf	112	0.99999982936984666	0.99999982936984666	0	0	0	-0	-0	-0	0.35891318293834079	0.16793231812482973	1.5	1.5012815017970511	0.3825521001971548	555.66221117973328
72	39528	Inf	112	0.99999983098494372	0.99999983098494372	0	0	0	-0	-0	-0	0.33385194531800294	0.17426865850613377	1.5	1.7350307383775723	0.34492551272072824	565.98084688186646
73	518624	Inf	112	0.99999983053062824	0.99999983053062824	0	0	0	-0	-0	-0	0.36321791167609774	0.17511203356862626	1.5	1.6668865414536409	0.39525838285879528	600.38997101783752
74	279217	Inf	112	0.99999983063940434	0.99999983063940434	0	0	0	-0	-0	-0	0.34662316736373161	0.18042909889544481	1.5	1.7279851414552092	0.38661709575235748	1043.5181181430817
75	769063	Inf	112	0.99999983066820253	0.99999983066820253	0	0	0	-0	-0	-0	0.39496002877803915	0.20258651547684808	1.5	1.8901199469012413	0.37489767380618411	561.76262593269348
76	603072	Inf	112	0.99999983046744745	0.99999983046744745	0	0	0	-0	-0	-0	0.33938360988288352	0.15109641517538605	1.5	1.4108183796326634	0.37623986030106848	605.36298584938049
77	265386	Inf	112	0.99999982859248659	0.99999982859248659	0	0	0	-0	-0	-0	0.36037054543672142	0.17946478548517508	1.5	1.7586873516190817	0.38733955480632432	575.35191988945007
78	191889	Inf	112	0.99999983056422026	0.99999983056422026	0	0	0	-0	-0	-0	0.3385077289385518	0.15235403969132577	1.5	1.4370907703904012	0.11414128646875675	575.3700909614563
79	461212	Inf	112	0.99999982358374107	0.99999982358374107	0	0	0	-0	-0	-0	0.35254046775862191	0.19149842413517498	1.5	1.8037377108631418	0.38709258751990816	1002.4995858669281
80	707673	Inf	112	0.99999983040289175	0.99999983040289175	0	0	0	-0	-0	-0	0.35465871685617101	0.17932190072337192	1.5	1.6350777828789436	0.38778358788410816	574.54141497612
81	29044	Inf	112	0.99999983014104599	0.99999983014104599	0	0	0	-0	-0	-0	0.32696349063096181	0.15502353315996209	1.5	1.4240686848690376	0.36973261166105592	597.91653895378113
82	621551	Inf	112	0.9999998296402699	0.9999998296402699	0	0	0	-0	-0	-0	0.31824024104683912	0.1536662132949097	1.5	1.3852135923196855	0.092130646946615033	1043.0181419849396
83	460176	Inf	112	0.99999983098135592	0.99999983098135592	0	0	0	-0	-0	-0	0.35227169353190074	0.17556796231276156	1.5	1.5480480744757898	0.38727387874829639	604.99362802505493
84	632485	Inf	112	0.99999982907615403	0.99999982907615403	0	0	0	-0	-0	-0	0.38923270898130413	0.17886859696372248	1.5	1.7386305143634848	0.64640554809117778	586.59500288963318
85	705471	Inf	112	0.99999983035639561	0.99999983035639561	0	0	0	-0	-0	-0	0.35081697646631677	0.18742314608343591	1.5	1.7900718704740524	0.38735288426152892	594.60864901542664
86	617573	Inf	112	0.99999982906953455	0.99999982906953455	0	0	0	-0	-0	-0	0.37700559775043796	0.18867548140383811	1.5	1.7487090886676453	0.25707528864146995	577.68201589584351
87	950438	Inf	112	0.99999983009157778	0.99999983009157778	0	0	0	-0	-0	-0	0.3691222745444056	0.17834173266465772	1.5	1.7419661195522325	0.40817138777467965	602.9796450138092
88	607415	Inf	112	0.99999983016296801	0.99999983016296801	0	0	0	-0	-0	-0	0.34840630657628613	0.17188046974359725	1.5	1.5675261493868717	0.38915059508736888	581.9886589050293
89	321202	Inf	112	0.99999983047907226	0.99999983047907226	0	0	0	-0	-0	-0	0.37594633914072279	0.19713949882026305	1.5	1.8449839483209114	0.29318071122151251	576.69245195388794
90	421887	Inf	112	0.99999983103179735	0.99999983103179735	0	0	0	-0	-0	-0	0.35190209216497059	0.18696414489835345	1.5	1.6360355380695737	0.39351041979547108	772.67053198814392
91	337617	Inf	112	0.99999983102269874	0.99999983102269874	0	0	0	-0	-0	-0	0.39785505621839795	0.20171945636012642	1.5	1.8393068212236274	0.44533724791279877	550.30327582359314
92	666520	Inf	112	0.99999982783069574	0.99999982783069574	0	0	0	-0	-0	-0	0.3475056500867193	0.18006999391242157	1.5	1.6431036611340388	0.38744876069078699	562.09324598312378
93	205394	Inf	112	0.99999982919465813	0.99999982919465813	0	0	0	-0	-0	-0	0.36590279846685991	0.16035173675060924	1.5	1.5515146759909946	0.43573881604872677	777.95162415504456
94	889047	Inf	112	0.99999983069179088	0.99999983069179088	0	0	0	-0	-0	-0	0.35304454310788658	0.17492385968006821	1.5	1.6366903476512606	0.38701903463533804	749.57374787330627
95	526	Inf	112	0.99999983098142542	0.99999983098142542	0	0	0	-0	-0	-0	0.37621911476812359	0.19598149068777199	1.5	1.7866864575475734	0.3877578054316464	786.83513808250427
96	29498	Inf	112	0.99999983090196509	0.99999983090196509	0	0	0	-0	-0	-0	0.35239353156671144	0.16589561210427284	1.5	1.5250853668732982	0.11465596147521288	775.61954092979431
97	831472	Inf	112	0.99999982973400725	0.99999982973400725	0	0	0	-0	-0	-0	0.40506347441462048	0.20091745107734824	1.5	1.8730038279378547	0.36873478871147747	722.2675359249115
98	810138	Inf	112	0.99999983046687402	0.99999983046687402	0	0	0	-0	-0	-0	0.39443125514498689	0.19787003410922185	1.5	1.9502206772387536	0.6279759911633771	678.79864001274109
99	105026	Inf	112	0.99999983019523397	0.99999983019523397	0	0	0	-0	-0	-0	0.34792473549127134	0.18253571435316895	1.5	1.7570050121112384	0.39908281642701382	558.81717109680176
100	647322	Inf	112	0.999999828090959	0.999999828090959	0	0	0	-0	-0	-0	0.42293363748015539	0.21173752916399155	1.5	1.9557388073554003	0.38806911496928592	541.95267796516418
